Customer_ID,First_Name,Last_Name,Age,Gender,City,State,Customer_Since,Occupation,Income,Marital_Status,Preferred_Channel,Loyalty_Tier
CUST003653,Omkaar,Murty,44.0,Male,Delhi,Delhi,2020-03-24,Doctor,285900.0,Married,Online,Platinum
CUST003654,Suhani,Gala,27.0,Female,Guwahati,Assam,2020-11-04,Sales Executive,46000.0,Divorced,Mobile App,Silver
CUST003655,Teerth,Bhat,40.0,Male,Kolkata,West Bengal,2020-03-22,Sales Executive,82500.0,Married,Mobile App,Silver
CUST003656,Ronith,Bansal,43.0,Male,Jaipur,Rajasthan,2019-04-18,Engineer,194600.0,Married,Mobile App,Platinum
CUST003657,Faqid,Bhardwaj,38.0,Male,Pune,Maharashtra,2021-02-24,Government Employee,53800.0,Married,Online,Silver
CUST003658,Yoshita,Merchant,18.0,Female,Chennai,Tamil Nadu,2026-07-11,Student,8700.0,Single,Online,Bronze
CUST003659,Shaurya,Ratti,40.0,Male,Patna,Bihar,2020-10-25,Self-Employed,211300.0,Single,Mobile App,Gold
CUST003660,Nidra,Murthy,67.0,Female,Indore,Madhya Pradesh,2018-10-08,Business Owner,479600.0,Married,Online,Platinum
CUST003661,Pooja,Anand,33.0,Female,Mumbai,Maharashtra,2019-05-20,Retail Employee,32300.0,Married,Mobile App,Silver
CUST003662,Meera,Wable,29.0,Female,Bengaluru,Karnataka,2021-07-26,Student,8200.0,Divorced,Mobile App,Bronze
CUST003663,Ethan,Raval,43.0,Male,Warangal,Telangana,2020-06-03,Doctor,292700.0,Married,Store,Gold
CUST003664,Udant,Jha,42.0,Male,Delhi,Delhi,2020-11-07,Government Employee,49600.0,Widowed,Mobile App,Silver
CUST003665,Timothy,Pai,54.0,Male,Surat,Gujarat,2019-09-17,IT Professional,65800.0,Single,Store,Platinum
CUST003666,Samaksh,Hora,22.0,Male,Delhi,Delhi,2022-08-17,Student,32800.0,Single,Online,Bronze
CUST003667,Matthew,Chad,48.0,Male,Mysuru,Karnataka,2018-09-24,Engineer,89700.0,Married,Mobile App,Gold
CUST003668,Anita,Yogi,46.0,Female,Ahmedabad,Gujarat,2020-12-19,Student,16500.0,Widowed,Online,Bronze
CUST003669,Oliver,Ramakrishnan,36.0,Male,Chennai,Tamil Nadu,2019-11-11,Retail Employee,25000.0,Married,Store,Silver
CUST003670,Edhitha,Venkatesh,42.0,Female,Vadodara,Gujarat,2019-07-11,Retail Employee,34000.0,Single,Online,Silver
CUST003671,Lucky,Kala,51.0,Male,Bhubaneswar,Odisha,2019-02-24,Government Employee,88800.0,Married,Store,Gold
CUST003672,Charita,Vaidya,49.0,Female,Pune,Maharashtra,2020-05-27,Engineer,152300.0,Married,Mobile App,Gold
CUST003673,Nimrat,Verma,23.0,Female,Ahmedabad,Gujarat,2021-08-16,IT Professional,95300.0,Single,Online,Silver
CUST003674,Panini,Dutta,49.0,Female,Delhi,Delhi,2020-09-18,Retail Employee,43500.0,Single,Online,Silver
CUST003675,Alka,Bala,37.0,Female,Hyderabad,Telangana,2020-04-26,Student,19500.0,Married,Online,Bronze
CUST003676,Leela,Khurana,39.0,Male,Mumbai,Maharashtra,2018-12-09,Retail Employee,27400.0,Married,Mobile App,Silver
CUST003677,Nidra,Sami,39.0,Female,Pune,Maharashtra,2018-10-10,Retired,39200.0,Married,Online,Silver
CUST003678,Zayyan,Choudhry,36.0,Male,Bengaluru,Karnataka,2019-06-21,IT Professional,87000.0,Single,Mobile App,Gold
CUST003679,Bhanumati,Pradhan,53.0,Female,Mysuru,Karnataka,2020-07-02,Sales Executive,102900.0,Single,Store,Silver
CUST003680,Kai,Tripathi,37.0,Male,Patna,Bihar,2019-03-02,Self-Employed,146000.0,Married,Store,Gold
CUST003681,Peter,Dasgupta,23.0,Male,Vadodara,Gujarat,2021-08-16,IT Professional,122600.0,Married,Online,Silver
CUST003682,Arjun,Dash,33.0,Male,Amritsar,Punjab,2021-04-26,Business Owner,297600.0,Married,Online,Gold
CUST003683,Udarsh,Misra,40.0,Male,Kolkata,West Bengal,2019-08-23,Retail Employee,34200.0,Divorced,Online,Silver
CUST003684,Aarnav,Setty,54.0,Male,Delhi,Delhi,2020-10-01,Doctor,379600.0,Married,Online,Gold
CUST003685,Omkaar,Keer,46.0,Male,Bengaluru,Karnataka,2018-10-09,Government Employee,69600.0,Single,Online,Gold
CUST003686,Jackson,Palla,27.0,Male,Bengaluru,Karnataka,2020-04-25,Self-Employed,225300.0,Single,Online,Gold
CUST003687,Netra,Mane,70.0,Female,Bengaluru,Karnataka,2020-05-03,Retired,52500.0,Married,Store,Silver
CUST003688,Ekaraj,Purohit,41.0,Male,Ahmedabad,Gujarat,2019-08-04,Self-Employed,156500.0,Married,Online,Gold
CUST003689,Yoshita,Kota,55.0,Female,Coimbatore,Tamil Nadu,2019-04-28,Student,17900.0,Married,Store,Silver
CUST003690,Charles,Narang,36.0,Male,Hyderabad,Telangana,2020-03-13,Sales Executive,48700.0,Married,Online,Silver
CUST003691,Yauvani,Hans,45.0,Female,Pune,Maharashtra,2020-12-25,Government Employee,60000.0,Married,Online,Silver
CUST003692,Radha,Sha,49.0,Female,Mumbai,Maharashtra,2019-04-22,Doctor,230300.0,Divorced,Mobile App,Platinum
CUST003693,Chavvi,Din,54.0,Female,Delhi,Delhi,2020-08-30,IT Professional,169800.0,Married,Store,Gold
CUST003694,Unnati,Sabharwal,52.0,Female,Pune,Maharashtra,2021-02-05,Teacher,71100.0,Married,Online,Silver
CUST003695,Banjeet,Chanda,49.0,Male,Jodhpur,Rajasthan,2019-09-24,Engineer,131300.0,Married,Mobile App,Gold
CUST003696,David,Sandal,34.0,Other,Pune,Maharashtra,2021-05-09,Homemaker,11600.0,Married,Mobile App,Bronze
CUST003697,Eiravati,Soni,38.0,Female,Surat,Gujarat,2018-09-17,Student,19000.0,Married,Store,Silver
CUST003698,Jalsa,Sehgal,42.0,Female,Hyderabad,Telangana,2019-09-23,Sales Executive,76200.0,Divorced,Online,Silver
CUST003699,Brinda,Pingle,38.0,Female,Mumbai,Maharashtra,2018-09-01,Student,152000.0,Married,Online,Platinum
CUST003700,Saksham,Venkataraman,38.0,Male,Lucknow,Uttar Pradesh,2020-08-10,Self-Employed,115000.0,Married,Online,Silver
CUST003701,Siya,Lalla,52.0,Female,Kolkata,West Bengal,2018-09-17,Teacher,70500.0,Married,Online,Gold
CUST003702,Zaid,Sampath,57.0,Male,Delhi,Delhi,2021-03-10,IT Professional,203000.0,Married,Online,Gold
CUST003703,Urvi,Suri,26.0,Female,Patna,Bihar,2021-07-03,Sales Executive,50700.0,Married,Mobile App,Silver
CUST003704,Sathvik,Gaba,27.0,Male,Mumbai,Maharashtra,2021-07-11,IT Professional,150000.0,Married,Store,Gold
CUST003705,Eshana,Tiwari,36.0,Female,Delhi,Delhi,2020-03-25,Engineer,140000.0,Divorced,Mobile App,Gold
CUST003706,Devansh,Sundaram,42.0,Male,Vadodara,Gujarat,2021-05-17,Student,16200.0,Married,Online,Bronze
CUST003707,Veer,Dayal,31.0,Male,Ahmedabad,Gujarat,2020-02-02,Retail Employee,37400.0,Married,Online,Silver
CUST003708,Yashvi,Wadhwa,56.0,Female,Bengaluru,Karnataka,2020-08-22,Engineer,142600.0,Single,Online,Gold
CUST003709,Dhriti,Kala,44.0,Female,Mumbai,Maharashtra,2020-08-13,Student,359200.0,Single,Mobile App,Gold
CUST003710,Vasatika,Solanki,39.0,Female,Chandigarh,Chandigarh,2019-09-20,Engineer,118700.0,Single,Store,Gold
CUST003711,Amol,Dugar,19.0,Male,Bengaluru,Karnataka,2025-08-16,Student,7900.0,Single,Online,Bronze
CUST003712,Qasim,Dani,21.0,Male,Delhi,Delhi,2023-08-17,Student,7000.0,Single,Store,Bronze
CUST003713,Tara,Choudhary,42.0,Female,Chennai,Tamil Nadu,2019-11-17,Teacher,67600.0,Married,Mobile App,Gold
CUST003714,Jai,Pingle,18.0,Other,Kochi,Kerala,2026-07-11,Student,13000.0,Single,Mobile App,Bronze
CUST003715,Mohini,Baria,51.0,Female,Mumbai,Maharashtra,2020-07-12,Sales Executive,93500.0,Married,Online,Silver
CUST003716,Faraj,Dalal,36.0,Male,Jaipur,Rajasthan,2018-09-04,Self-Employed,105000.0,Married,Online,Gold
CUST003717,Ria,Mody,75.0,Female,Kolkata,West Bengal,2019-11-24,Retired,23300.0,Married,Online,Silver
CUST003718,Rachit,Mitter,38.0,Male,Hyderabad,Telangana,2018-09-15,Self-Employed,218200.0,Married,Store,Platinum
CUST003719,Nandini,Sunder,36.0,Female,Vadodara,Gujarat,2021-07-18,IT Professional,174800.0,Divorced,Online,Gold
CUST003720,Akshay,Dhar,37.0,Male,Bhubaneswar,Odisha,2019-06-11,Business Owner,155800.0,Single,Mobile App,Platinum
CUST003721,Ekavir,Sama,51.0,Male,Delhi,Delhi,2019-03-05,Retail Employee,39400.0,Divorced,Store,Silver
CUST003722,Arunima,Mody,60.0,Female,Pune,Maharashtra,2021-06-19,Business Owner,456000.0,Married,Store,Gold
CUST003723,Meghana,Kale,18.0,Female,Kochi,Kerala,2026-07-11,Student,11900.0,Single,Store,Bronze
CUST003724,Gavin,Suresh,18.0,Male,Ahmedabad,Gujarat,2026-07-11,Student,11200.0,Single,Store,Bronze
CUST003725,Aarav,Das,30.0,Male,Warangal,Telangana,2019-12-10,Student,12600.0,Single,Online,Bronze
CUST003726,Owen,Bir,38.0,Male,Kolkata,West Bengal,2021-06-07,Retail Employee,40200.0,Married,Store,Bronze
CUST003727,Anya,Sahni,44.0,Female,Vadodara,Gujarat,2019-07-18,Student,9800.0,Married,Online,Silver
CUST003728,Wridesh,Mukherjee,52.0,Male,Udaipur,Rajasthan,2021-06-11,Government Employee,77200.0,Married,Online,Silver
CUST003729,Upkaar,Nazareth,22.0,Male,Kochi,Kerala,2022-08-17,Student,15700.0,Single,Online,Bronze
CUST003730,Saanvi,Soman,18.0,Female,Hyderabad,Telangana,2026-07-11,Retail Employee,23300.0,Single,Store,Bronze
CUST003731,Ekaja,Devi,49.0,Female,Bengaluru,Karnataka,2021-03-19,Student,13300.0,Married,Online,Bronze
CUST003732,Yashawini,Sharma,27.0,Female,Howrah,West Bengal,2020-10-19,Student,71800.0,Married,Online,Silver
CUST003733,Varenya,Sen,18.0,Female,Hyderabad,Telangana,2026-07-11,Student,13200.0,Married,Mobile App,Bronze
CUST003734,Falguni,Nanda,40.0,Female,Kolkata,West Bengal,2018-09-11,Homemaker,6900.0,Married,Online,Silver
CUST003735,Chanchal,Rout,48.0,Female,Hyderabad,Telangana,2021-04-09,Sales Executive,90400.0,Married,Online,Silver
CUST003736,Sara,Kaul,36.0,Female,Pune,Maharashtra,2021-03-13,Government Employee,57400.0,Single,Online,Silver
CUST003737,Siya,Nori,32.0,Female,Chennai,Tamil Nadu,2020-07-08,Engineer,95400.0,Divorced,Online,Silver
CUST003738,Arin,Savant,36.0,Male,Ahmedabad,Gujarat,2019-02-12,Student,14400.0,Single,Mobile App,Silver
CUST003739,Arunima,Chakrabarti,33.0,Other,Jodhpur,Rajasthan,2020-03-22,Sales Executive,51500.0,Married,Online,Silver
CUST003740,Fitan,Bakshi,20.0,Male,Chennai,Tamil Nadu,2024-08-16,Student,65800.0,Single,Mobile App,Bronze
CUST003741,Mohammed,Dasgupta,29.0,Male,Nagpur,Maharashtra,2019-12-10,Student,7900.0,Divorced,Mobile App,Bronze
CUST003742,Brijesh,Hans,45.0,Male,Hyderabad,Telangana,2020-11-04,Student,73600.0,Married,Store,Silver
CUST003743,Avi,Vig,42.0,Male,Jodhpur,Rajasthan,2020-06-03,Student,11600.0,Married,Mobile App,Bronze
CUST003744,Ijaya,Soni,40.0,Female,Hyderabad,Telangana,2020-08-17,IT Professional,144800.0,Married,Mobile App,Gold
CUST003745,Yashasvi,Bahl,25.0,Female,Ahmedabad,Gujarat,2019-08-17,Doctor,271000.0,Divorced,Store,Platinum
CUST003746,Dipta,Wali,36.0,Female,Chennai,Tamil Nadu,2018-11-07,IT Professional,109600.0,Divorced,Online,Gold
CUST003747,Hemangini,Bahl,18.0,Female,Delhi,Delhi,2026-07-11,Student,12000.0,Single,Mobile App,Bronze
CUST003748,Mahika,Jha,40.0,Male,Jodhpur,Rajasthan,2020-04-22,Retail Employee,27400.0,Married,Online,Silver
CUST003749,Jason,Sawhney,57.0,Male,Pune,Maharashtra,2020-02-11,Government Employee,95100.0,Married,Online,Gold
CUST003750,Chaman,Walla,19.0,Female,Coimbatore,Tamil Nadu,2025-08-16,Student,8400.0,Single,Mobile App,Bronze
CUST003751,Oeshi,Ratti,30.0,Female,Delhi,Delhi,2019-05-21,Self-Employed,53700.0,Married,Online,Silver
CUST003752,Arin,Swamy,42.0,Male,Mumbai,Maharashtra,2019-11-02,Retail Employee,27700.0,Married,Store,Silver
CUST003753,Alka,Oak,54.0,Female,Chennai,Tamil Nadu,2018-12-01,Engineer,147400.0,Married,Store,Platinum
CUST003754,Tejas,Gole,32.0,Male,Chennai,Tamil Nadu,2021-01-08,Teacher,65800.0,Married,Online,Silver
CUST003755,Sarthak,Bajwa,29.0,Male,Ahmedabad,Gujarat,2019-05-07,Government Employee,47500.0,Married,Mobile App,Silver
CUST003756,Nathan,Raja,18.0,Male,Vadodara,Gujarat,2026-07-11,Retail Employee,16700.0,Married,Store,Bronze
CUST003757,Kabir,Chand,39.0,Male,Surat,Gujarat,2020-10-29,IT Professional,111600.0,Married,Online,Gold
CUST003758,Deepa,Chaudhary,65.0,Female,Hyderabad,Telangana,2019-08-16,Retired,37600.0,Married,Online,Silver
CUST003759,Hamsini,Mangal,42.0,Female,Howrah,West Bengal,2018-11-07,Engineer,95300.0,Married,Mobile App,Gold
CUST003760,Ekbal,Goswami,38.0,Male,Kolkata,West Bengal,2018-11-14,IT Professional,141900.0,Single,Mobile App,Gold
CUST003761,Lakshmi,Chakraborty,42.0,Female,Hyderabad,Telangana,2019-06-20,Government Employee,48400.0,Married,Online,Silver
CUST003762,Ganga,Mohanty,38.0,Female,Kolkata,West Bengal,2021-06-25,Engineer,149600.0,Married,Online,Silver
CUST003763,Samar,Gara,27.0,Male,Guwahati,Assam,2019-01-03,Doctor,237600.0,Married,Mobile App,Platinum
CUST003764,Ayushman,Nanda,49.0,Male,Delhi,Delhi,2019-08-26,Student,14800.0,Married,Mobile App,Bronze
CUST003765,Hemangini,Bala,41.0,Female,Patna,Bihar,2020-09-10,IT Professional,194100.0,Married,Store,Gold
CUST003766,Barkha,Misra,38.0,Female,Mumbai,Maharashtra,2021-01-23,Student,13700.0,Married,Mobile App,Bronze
CUST003767,Madhavi,Chaudhary,25.0,Other,Bengaluru,Karnataka,2021-04-11,Retail Employee,30000.0,Married,Mobile App,Bronze
CUST003768,Nathaniel,Dhar,55.0,Male,Bengaluru,Karnataka,2021-06-22,Engineer,140700.0,Single,Store,Silver
CUST003769,Triveni,Naik,47.0,Female,Kolkata,West Bengal,2019-05-13,Sales Executive,57400.0,Married,Online,Silver
CUST003770,Kai,Prashad,31.0,Male,Pune,Maharashtra,2020-12-01,Sales Executive,67400.0,Divorced,Mobile App,Silver
CUST003771,Darpan,Ben,51.0,Male,Indore,Madhya Pradesh,2021-07-21,Student,16900.0,Single,Online,Bronze
CUST003772,Isha,Khatri,32.0,Female,Kanpur,Uttar Pradesh,2020-06-07,IT Professional,92400.0,Married,Online,Gold
CUST003773,Jagat,Tailor,28.0,Male,Ahmedabad,Gujarat,2020-03-05,Engineer,95900.0,Married,Store,Silver
CUST003774,Zayyan,Rajan,28.0,Male,Chennai,Tamil Nadu,2021-02-12,Retail Employee,24600.0,Single,Store,Bronze
CUST003775,Dakshesh,Luthra,18.0,Male,Thiruvananthapuram,Kerala,2026-07-11,Retail Employee,21700.0,Single,Mobile App,Bronze
CUST003776,Azaan,Nadkarni,44.0,Male,Kanpur,Uttar Pradesh,2021-01-21,Business Owner,152400.0,Married,Store,Gold
CUST003777,Vedika,Ray,18.0,Male,Chennai,Tamil Nadu,2026-07-11,Sales Executive,67100.0,Single,Mobile App,Silver
CUST003778,Bhavini,Sule,22.0,Female,Ahmedabad,Gujarat,2022-08-17,Student,8000.0,Single,Online,Bronze
CUST003779,Akshay,Reddy,18.0,Male,Kolkata,West Bengal,2026-07-11,Student,9100.0,Single,Mobile App,Bronze
CUST003780,Jackson,Bahl,37.0,Male,Kolkata,West Bengal,2021-03-09,Self-Employed,123000.0,Married,Online,Silver
CUST003781,Krish,Chaudhuri,36.0,Male,Bengaluru,Karnataka,2021-01-14,Doctor,183000.0,Single,Store,Gold
CUST003782,Krishna,Dass,34.0,Female,Chennai,Tamil Nadu,2020-06-12,Sales Executive,56500.0,Married,Online,Silver
CUST003783,Max,Ray,24.0,Male,Pune,Maharashtra,2021-04-28,Student,15400.0,Single,Store,Bronze
CUST003784,Vansha,Chacko,23.0,Female,Hyderabad,Telangana,2021-08-16,Engineer,96800.0,Single,Mobile App,Silver
CUST003785,Zashil,Jani,44.0,Male,Ahmedabad,Gujarat,2020-07-30,Engineer,106900.0,Married,Online,Silver
CUST003786,Ekavir,Prakash,31.0,Male,Guwahati,Assam,2020-08-20,Student,10700.0,Married,Online,Bronze
CUST003787,Hamsini,Korpal,42.0,Female,Bhubaneswar,Odisha,2019-05-18,IT Professional,99300.0,Divorced,Mobile App,Gold
CUST003788,Udyati,Seth,26.0,Female,Kolkata,West Bengal,2021-05-26,Engineer,84000.0,Married,Online,Silver
CUST003789,Ansh,Agarwal,40.0,Male,Kolkata,West Bengal,2019-01-16,Student,35300.0,Married,Online,Silver
CUST003790,Vedika,Mann,55.0,Female,Delhi,Delhi,2019-03-06,Government Employee,62900.0,Divorced,Store,Silver
CUST003791,Geetika,Acharya,46.0,Female,Ahmedabad,Gujarat,2019-04-30,Engineer,134300.0,Divorced,Online,Gold
CUST003792,Bhanumati,Subramaniam,33.0,Female,Mumbai,Maharashtra,2020-09-11,IT Professional,121800.0,Married,Store,Gold
CUST003793,Madhavi,Krishna,41.0,Female,Bengaluru,Karnataka,2019-02-27,Sales Executive,95000.0,Married,Store,Gold
CUST003794,Sachi,Panchal,35.0,Female,Ahmedabad,Gujarat,2021-01-28,Teacher,66400.0,Single,Store,Silver
CUST003795,Simon,Uppal,38.0,Other,Bengaluru,Karnataka,2021-04-02,Government Employee,54600.0,Married,Store,Silver
CUST003796,Lohit,Bath,34.0,Male,Mumbai,Maharashtra,2021-06-28,Retired,15000.0,Divorced,Mobile App,Bronze
CUST003797,Gaurika,Walla,36.0,Female,Varanasi,Uttar Pradesh,2018-10-22,Sales Executive,44200.0,Married,Online,Silver
CUST003798,Bakhshi,Mital,41.0,Male,Bengaluru,Karnataka,2020-09-13,Student,10600.0,Married,Store,Bronze
CUST003799,Chaitanya,Rana,25.0,Male,Mumbai,Maharashtra,2019-08-17,Self-Employed,233300.0,Single,Mobile App,Gold
CUST003800,Darsh,Dey,25.0,Male,Mumbai,Maharashtra,2020-10-22,Retail Employee,30800.0,Single,Online,Silver
CUST003801,Logan,Sankaran,20.0,Male,New Delhi,Delhi,2024-08-16,Student,13800.0,Single,Mobile App,Bronze
CUST003802,Jagrati,Thaman,18.0,Male,Delhi,Delhi,2026-07-11,Student,9700.0,Married,Mobile App,Bronze
CUST003803,Nitara,Oommen,22.0,Female,Udaipur,Rajasthan,2022-08-17,Student,14600.0,Married,Online,Bronze
CUST003804,Leena,Sethi,40.0,Female,Bengaluru,Karnataka,2020-02-20,Self-Employed,122300.0,Divorced,Online,Gold
CUST003805,Laban,Korpal,26.0,Male,Lucknow,Uttar Pradesh,2019-01-10,Business Owner,365100.0,Single,Mobile App,Platinum
CUST003806,Naveen,Om,45.0,Male,Delhi,Delhi,2018-10-09,Retired,38900.0,Married,Online,Silver
CUST003807,Jagrati,Sharaf,38.0,Female,Chennai,Tamil Nadu,2020-08-26,Business Owner,210900.0,Married,Online,Gold
CUST003808,Nitesh,Babu,18.0,Male,Ahmedabad,Gujarat,2026-07-11,Student,11900.0,Married,Mobile App,Bronze
CUST003809,Ekani,Agate,47.0,Female,Ahmedabad,Gujarat,2019-06-20,Business Owner,403600.0,Single,Mobile App,Platinum
CUST003810,Vyanjana,Agrawal,49.0,Male,Kolkata,West Bengal,2020-09-21,Retired,53400.0,Married,Online,Silver
CUST003811,Aarna,Ghose,25.0,Female,Thiruvananthapuram,Kerala,2019-08-17,Business Owner,197500.0,Single,Mobile App,Gold
CUST003812,Triveni,Suresh,43.0,Female,Delhi,Delhi,2021-05-27,Self-Employed,65800.0,Divorced,Online,Gold
CUST003813,Shravya,Yohannan,27.0,Female,Chennai,Tamil Nadu,2020-01-21,Sales Executive,63100.0,Single,Store,Silver
CUST003814,Banjeet,Brahmbhatt,39.0,Male,Indore,Madhya Pradesh,2021-04-04,Retail Employee,22100.0,Single,Mobile App,Bronze
CUST003815,Amruta,Saxena,22.0,Female,Pune,Maharashtra,2022-08-17,Retail Employee,19600.0,Single,Mobile App,Bronze
CUST003816,David,Pandit,18.0,Male,Mumbai,Maharashtra,2026-07-11,Sales Executive,39500.0,Single,Online,Bronze
CUST003817,Raghav,Parmar,33.0,Male,Delhi,Delhi,2019-02-09,Homemaker,11300.0,Married,Online,Silver
CUST003818,Rishi,Goel,36.0,Male,Howrah,West Bengal,2021-01-16,Retail Employee,22200.0,Divorced,Online,Bronze
CUST003819,Aarna,Dash,33.0,Female,New Delhi,Delhi,2019-03-14,IT Professional,137500.0,Married,Store,Gold
CUST003820,Vihaan,Prabhakar,23.0,Male,Delhi,Delhi,2021-08-16,Doctor,274900.0,Married,Store,Gold
CUST003821,Gopal,Saxena,33.0,Male,Chennai,Tamil Nadu,2020-02-17,Government Employee,65800.0,Married,Online,Silver
CUST003822,Aayush,Kant,42.0,Male,Kolkata,West Bengal,2020-12-03,Engineer,173300.0,Married,Store,Gold
CUST003823,Aishani,Mand,37.0,Female,New Delhi,Delhi,2020-12-11,Government Employee,65800.0,Divorced,Mobile App,Silver
CUST003824,Rachita,Handa,40.0,Female,Bengaluru,Karnataka,2020-03-25,Teacher,54700.0,Married,Online,Silver
CUST003825,Chandani,Mitter,29.0,Female,Kolkata,West Bengal,2021-08-07,IT Professional,98400.0,Married,Store,Silver
CUST003826,Janya,Kaur,53.0,Female,Guwahati,Assam,2020-01-12,IT Professional,254600.0,Married,Online,Platinum
CUST003827,Yatin,Patil,23.0,Male,Ahmedabad,Gujarat,2021-08-16,IT Professional,69000.0,Single,Mobile App,Silver
CUST003828,Andrew,Mand,44.0,Male,Udaipur,Rajasthan,2021-02-28,IT Professional,169100.0,Married,Online,Gold
CUST003829,Xiti,Kadakia,53.0,Female,Hyderabad,Telangana,2019-11-27,Government Employee,77300.0,Married,Store,Silver
CUST003830,Aarush,Hayre,44.0,Male,Bengaluru,Karnataka,2018-09-27,Retail Employee,39100.0,Married,Mobile App,Silver
CUST003831,Rudra,Choudhry,35.0,Male,Chennai,Tamil Nadu,2019-01-16,Student,10300.0,Married,Mobile App,Silver
CUST003832,Liam,Tella,31.0,Male,Lucknow,Uttar Pradesh,2019-01-27,Retail Employee,26800.0,Single,Online,Silver
CUST003833,Xiti,Garde,51.0,Female,Chennai,Tamil Nadu,2019-02-28,Engineer,134800.0,Widowed,Mobile App,Platinum
CUST003834,Gunbir,Gill,20.0,Male,Chandigarh,Chandigarh,2024-08-16,Retail Employee,21500.0,Single,Store,Bronze
CUST003835,Bhavini,Dave,25.0,Male,Ludhiana,Punjab,2019-08-17,Retail Employee,26100.0,Married,Mobile App,Silver
CUST003836,Bachittar,Datta,33.0,Male,Mumbai,Maharashtra,2018-10-20,Retail Employee,19400.0,Single,Online,Silver
CUST003837,Leela,Kari,54.0,Female,Mumbai,Maharashtra,2020-02-20,Business Owner,281100.0,Single,Store,Platinum
CUST003838,Laksh,Handa,43.0,Male,Pune,Maharashtra,2020-07-24,Government Employee,96400.0,Married,Online,Silver
CUST003839,Advay,Walia,25.0,Male,Hyderabad,Telangana,2020-05-19,Homemaker,5700.0,Married,Mobile App,Bronze
CUST003840,Jonathan,Setty,34.0,Male,Pune,Maharashtra,2020-08-15,Business Owner,151300.0,Married,Online,Gold
CUST003841,Aadhya,Sane,30.0,Female,Bhopal,Madhya Pradesh,2020-12-26,Teacher,46500.0,Divorced,Store,Silver
CUST003842,Atharv,Naidu,29.0,Male,Mumbai,Maharashtra,2019-10-09,Government Employee,62900.0,Married,Mobile App,Silver
CUST003843,Upma,Ray,51.0,Female,Bengaluru,Karnataka,2019-12-09,IT Professional,134300.0,Married,Online,Gold
CUST003844,Mahika,Dara,20.0,Female,Delhi,Delhi,2024-08-16,Student,14700.0,Single,Mobile App,Bronze
CUST003845,Yochana,Shukla,59.0,Female,Thiruvananthapuram,Kerala,2021-05-03,Retail Employee,29500.0,Married,Online,Bronze
CUST003846,Yug,Pathak,38.0,Male,Ahmedabad,Gujarat,2019-03-27,Retail Employee,36300.0,Married,Online,Silver
CUST003847,Anthony,Kapur,52.0,Male,Kochi,Kerala,2021-02-06,Self-Employed,207300.0,Married,Online,Gold
CUST003848,Arjun,Mall,32.0,Male,Amritsar,Punjab,2021-04-13,IT Professional,104700.0,Married,Store,Silver
CUST003849,Ucchal,Walia,36.0,Female,Chennai,Tamil Nadu,2019-10-04,Student,10700.0,Married,Mobile App,Bronze
CUST003850,Vanya,Mutti,38.0,Female,Delhi,Delhi,2025-08-16,Retail Employee,19000.0,Single,Mobile App,Bronze
CUST003851,Aahana,Ramanathan,31.0,Female,Delhi,Delhi,2021-06-12,IT Professional,81100.0,Married,Online,Silver
CUST003852,Indali,Natt,44.0,Female,Delhi,Delhi,2020-07-23,IT Professional,181200.0,Married,Mobile App,Gold
CUST003853,Banjeet,Bakshi,55.0,Male,Ahmedabad,Gujarat,2019-04-24,Retail Employee,41000.0,Married,Online,Silver
CUST003854,Isaiah,Sampath,24.0,Male,Mumbai,Maharashtra,2020-08-16,Student,92100.0,Single,Online,Silver
CUST003855,Bishakha,Krish,33.0,Female,Mumbai,Maharashtra,2020-07-15,Homemaker,3000.0,Married,Store,Bronze
CUST003856,Guneet,Gala,36.0,Male,Kolkata,West Bengal,2021-01-18,Student,11700.0,Divorced,Mobile App,Bronze
CUST003857,Nitesh,Mukhopadhyay,20.0,Male,Howrah,West Bengal,2024-08-16,Student,12500.0,Single,Online,Bronze
CUST003858,Bhavika,Chatterjee,46.0,Female,Ahmedabad,Gujarat,2018-12-18,Government Employee,63400.0,Married,Store,Silver
CUST003859,Akshay,Srinivasan,29.0,Male,Hyderabad,Telangana,2019-09-08,Government Employee,43300.0,Married,Store,Silver
CUST003860,Upma,Bajwa,35.0,Female,Lucknow,Uttar Pradesh,2019-03-10,Teacher,73300.0,Married,Store,Gold
CUST003861,Oviya,Krishna,32.0,Female,Coimbatore,Tamil Nadu,2020-01-23,Self-Employed,246300.0,Single,Online,Gold
CUST003862,Krishna,Chokshi,28.0,Female,Pune,Maharashtra,2019-06-22,Sales Executive,38400.0,Married,Mobile App,Silver
CUST003863,Warjas,Khare,38.0,Male,Jodhpur,Rajasthan,2018-12-08,Retail Employee,34600.0,Married,Online,Silver
CUST003864,Onkar,Bhagat,35.0,Male,Guwahati,Assam,2019-04-22,Engineer,120400.0,Married,Online,Gold
CUST003865,Osha,Venkatesh,33.0,Female,Mumbai,Maharashtra,2018-11-23,Engineer,65800.0,Married,Online,Platinum
CUST003866,Jagat,Bora,29.0,Male,Hyderabad,Telangana,2020-05-01,IT Professional,153500.0,Married,Mobile App,Gold
CUST003867,Theodore,Chandran,42.0,Male,Chennai,Tamil Nadu,2018-11-29,IT Professional,122400.0,Married,Online,Gold
CUST003868,Udant,Dash,59.0,Male,Pune,Maharashtra,2019-10-05,Retail Employee,33400.0,Married,Online,Silver
