Customer_ID,First_Name,Last_Name,Age,City,Customer_Since,Income,Year,Month,Day,Loyalty_Tier_Gold,Loyalty_Tier_Platinum,Loyalty_Tier_Silver,Gender_Male,Gender_Other,Marital_Status_Married,Marital_Status_Single,Marital_Status_Widowed,Preferred_Channel_Online,Preferred_Channel_Store,Loyalty_Tier_Gold,Loyalty_Tier_Platinum,Loyalty_Tier_Silver,State_Bihar,State_Chandigarh,State_Delhi,State_Gujarat,State_Karnataka,State_Kerala,State_Madhya Pradesh,State_Maharashtra,State_Odisha,State_Punjab,State_Rajasthan,State_Tamil Nadu,State_Telangana,State_Uttar Pradesh,State_West Bengal,Occupation_Doctor,Occupation_Engineer,Occupation_Government Employee,Occupation_Homemaker,Occupation_IT Professional,Occupation_Retail Employee,Occupation_Retired,Occupation_Sales Executive,Occupation_Self-Employed,Occupation_Student,Occupation_Teacher,Age_group_Adult,Age_group_Middle_Age,Age_group_Old_Age,Income_bin_Medium,Income_bin_High,Income_bin_Very High
CUST003476,Vrinda,Lad,21.0,Ludhiana,2023-08-17,7600.0,2023,8,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUST003477,Finn,Sibal,51.0,Patna,2019-01-17,185500.0,2019,1,17,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
CUST003478,Urmi,D’Alia,18.0,Bengaluru,2026-07-11,10900.0,2026,7,11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUST003479,Yachana,Baria,53.0,Madurai,2020-07-25,202800.0,2020,7,25,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CUST003480,Vaishnavi,Parikh,56.0,Bengaluru,2019-07-31,214100.0,2019,7,31,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
CUST003481,Watika,Shankar,34.0,Udaipur,2021-01-26,167600.0,2021,1,26,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CUST003482,Yatin,Chowdhury,18.0,Thiruvananthapuram,2026-07-11,9100.0,2026,7,11,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUST003483,Ethan,Dasgupta,33.0,Hyderabad,2020-06-29,15400.0,2020,6,29,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUST003484,Owen,Chander,37.0,Lucknow,2020-11-29,65800.0,2020,11,29,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
CUST003485,Ishani,Mander,25.0,Chennai,2019-08-17,31300.0,2019,8,17,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CUST003486,Hemangini,Ganguly,31.0,Hyderabad,2019-08-03,8700.0,2019,8,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUST003487,Yashoda,Mahajan,58.0,Thiruvananthapuram,2020-10-14,64200.0,2020,10,14,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
CUST003488,Hitesh,Agrawal,47.0,Chennai,2020-11-24,69200.0,2020,11,24,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CUST003489,Zansi,Gole,26.0,Chennai,2021-07-28,119400.0,2021,7,28,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
CUST003490,Turvi,Bose,18.0,Ahmedabad,2026-07-11,10200.0,2026,7,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUST003491,Jatin,Tara,34.0,New Delhi,2020-01-17,109300.0,2020,1,17,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
CUST003492,Charvi,Narasimhan,35.0,Bengaluru,2020-10-16,275000.0,2020,10,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUST003493,Amara,Mane,44.0,Thiruvananthapuram,2019-07-11,183400.0,2019,7,11,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CUST003494,Divya,Ramesh,31.0,Ahmedabad,2020-05-22,100100.0,2020,5,22,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
CUST003495,Rachit,Cherian,45.0,Kanpur,2020-09-04,187800.0,2020,9,4,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
CUST003496,Ojasvi,Dube,63.0,Bengaluru,2018-10-22,47400.0,2018,10,22,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
CUST003497,Akshay,Bumb,49.0,Madurai,2020-11-01,225100.0,2020,11,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
CUST003498,Triveni,Srinivasan,37.0,Amritsar,2020-06-06,148600.0,2020,6,6,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
CUST003499,Utkarsh,Luthra,36.0,Bengaluru,2020-06-23,334400.0,2020,6,23,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CUST003500,Aarnav,Narayan,33.0,Nagpur,2020-11-25,117600.0,2020,11,25,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
CUST003501,Anya,Sethi,53.0,Chennai,2020-12-21,243200.0,2020,12,21,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
CUST003502,Nicholas,Dayal,30.0,Hyderabad,2020-09-19,146900.0,2020,9,19,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CUST003503,Jagvi,Bava,39.0,Nagpur,2019-01-12,33200.0,2019,1,12,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
CUST003504,Megha,Naidu,38.0,Indore,2019-04-29,58800.0,2019,4,29,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
CUST003505,Baghyawati,Bobal,31.0,Ludhiana,2019-08-01,72600.0,2019,8,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUST003506,Lakshmi,Chanda,20.0,Kolkata,2024-08-16,8800.0,2024,8,16,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUST003507,Ryan,Kumer,42.0,Udaipur,2020-02-07,90600.0,2020,2,7,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CUST003508,Hemal,Khatri,37.0,Chandigarh,2020-10-28,82300.0,2020,10,28,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CUST003509,Ryan,Chakraborty,45.0,Ahmedabad,2021-05-27,137000.0,2021,5,27,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
CUST003510,Advaith,Joshi,31.0,Mumbai,2020-08-19,141600.0,2020,8,19,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CUST003511,Gautami,Rama,54.0,Nagpur,2020-02-20,80200.0,2020,2,20,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
CUST003512,Saksham,Mane,27.0,Mumbai,2021-06-14,17100.0,2021,6,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUST003513,Ganga,Dara,60.0,Mumbai,2021-05-12,429100.0,2021,5,12,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CUST003514,Neha,Swaminathan,18.0,Bengaluru,2026-07-11,7000.0,2026,7,11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUST003515,Upma,Mukherjee,44.0,Hyderabad,2020-07-10,232300.0,2020,7,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
CUST003516,Ekaja,Parmer,44.0,Delhi,2020-06-11,134700.0,2020,6,11,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CUST003517,Chanakya,Pillai,28.0,Mumbai,2021-04-09,333200.0,2021,4,9,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUST003518,Yashvi,Iyengar,44.0,Coimbatore,2020-12-12,34300.0,2020,12,12,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
CUST003519,Wishi,Sehgal,55.0,Bengaluru,2020-11-03,185500.0,2020,11,3,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
CUST003520,Rishi,Soni,18.0,Jodhpur,2026-07-11,63500.0,2026,7,11,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
CUST003521,Krish,Sampath,45.0,Mumbai,2020-08-24,193200.0,2020,8,24,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
CUST003522,Chandani,Sami,18.0,Varanasi,2026-07-11,24000.0,2026,7,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUST003523,Qarin,Grewal,25.0,Bhubaneswar,2019-08-17,112700.0,2019,8,17,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUST003524,Teerth,Sandhu,59.0,Ahmedabad,2020-06-19,139200.0,2020,6,19,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
CUST003525,Charita,Baria,30.0,Surat,2020-08-23,55300.0,2020,8,23,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUST003526,Yashvi,Om,23.0,Thiruvananthapuram,2021-08-16,93000.0,2021,8,16,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUST003527,Vedika,Kapur,35.0,Delhi,2020-12-11,25300.0,2020,12,11,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUST003528,Garima,Tandon,65.0,Ludhiana,2020-12-04,418800.0,2020,12,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CUST003529,Zansi,Vohra,18.0,Udaipur,2026-07-11,25100.0,2026,7,11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUST003530,Benjamin,Mannan,24.0,Surat,2020-08-16,16800.0,2020,8,16,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUST003531,Vivaan,Sarkar,57.0,Hyderabad,2021-07-31,333600.0,2021,7,31,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CUST003532,Balveer,Sridhar,62.0,Madurai,2019-10-10,14500.0,2019,10,10,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
CUST003533,Netra,Dixit,37.0,Ahmedabad,2020-11-09,31600.0,2020,11,9,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
CUST003534,Devansh,Mital,22.0,Kolkata,2022-08-17,10800.0,2022,8,17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUST003535,Jeet,Virk,65.0,Ahmedabad,2019-07-05,15100.0,2019,7,5,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
CUST003536,Unni,Merchant,59.0,Pune,2021-03-25,130600.0,2021,3,25,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
CUST003537,Arjun,Bose,47.0,Hyderabad,2020-04-17,54300.0,2020,4,17,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
CUST003538,Arin,Varghese,27.0,Warangal,2019-09-24,438800.0,2019,9,24,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUST003539,Darika,Uppal,37.0,New Delhi,2019-12-18,153400.0,2019,12,18,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
CUST003540,Simon,Sachar,36.0,Delhi,2018-09-10,120000.0,2018,9,10,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CUST003541,Champak,Shetty,42.0,Pune,2019-04-08,14300.0,2019,4,8,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CUST003542,Jonathan,Pant,57.0,Hyderabad,2019-04-21,78400.0,2019,4,21,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
CUST003543,Lakshmi,Bumb,49.0,Chennai,2020-07-23,223700.0,2020,7,23,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CUST003544,Yashasvi,Babu,24.0,Mumbai,2021-08-07,15600.0,2021,8,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUST003545,Dakshesh,Shere,56.0,Guwahati,2019-06-04,145200.0,2019,6,4,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
CUST003546,Hemal,Gopal,42.0,Jaipur,2018-08-17,26900.0,2018,8,17,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
CUST003547,Ronith,Bath,47.0,Surat,2020-05-29,114200.0,2020,5,29,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CUST003548,Chakrika,Saha,57.0,Delhi,2018-09-01,122500.0,2018,9,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
CUST003549,Manthan,Murthy,24.0,Kolkata,2021-03-14,134600.0,2021,3,14,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CUST003550,Vasana,Sengupta,38.0,Coimbatore,2020-09-25,83100.0,2020,9,25,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
CUST003551,Libni,Om,31.0,Amritsar,2021-02-10,78300.0,2021,2,10,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
CUST003552,Idika,Kakar,18.0,Vadodara,2026-07-11,4700.0,2026,7,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUST003553,George,Brar,38.0,Kolkata,2019-03-27,13600.0,2019,3,27,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
CUST003554,Kai,Cherian,71.0,Chandigarh,2020-08-08,26700.0,2020,8,8,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
CUST003555,Urishilla,Warrior,38.0,Nagpur,2026-07-11,28400.0,2026,7,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
CUST003556,Aditya,Ahluwalia,38.0,Mumbai,2019-12-28,123900.0,2019,12,28,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
CUST003557,Siya,Dada,46.0,Ahmedabad,2020-03-24,14200.0,2020,3,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CUST003558,Abha,Garg,40.0,Pune,2019-04-07,135000.0,2019,4,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
CUST003559,Waida,Sharma,37.0,Pune,2021-04-27,10400.0,2021,4,27,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CUST003560,Samaksh,Sur,21.0,Vadodara,2023-08-17,10200.0,2023,8,17,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUST003561,Nidra,Patel,41.0,Bengaluru,2020-11-23,132800.0,2020,11,23,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CUST003562,Siya,Mittal,28.0,Kolkata,2020-10-13,28300.0,2020,10,13,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUST003563,Chameli,Dass,18.0,Kochi,2026-07-11,10400.0,2026,7,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUST003564,Ekansh,Atwal,54.0,Bengaluru,2018-12-02,135900.0,2018,12,2,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
CUST003565,Girish,Choudhury,50.0,Delhi,2019-11-21,32200.0,2019,11,21,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
CUST003566,Abhiram,Guha,39.0,Pune,2019-09-05,29900.0,2019,9,5,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
CUST003567,Agastya,Kadakia,41.0,Pune,2019-04-18,21200.0,2019,4,18,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CUST003568,Warda,Dhillon,52.0,Mumbai,2020-11-05,31900.0,2020,11,5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
CUST003569,Kavya,Sarin,41.0,Pune,2019-02-22,242600.0,2019,2,22,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CUST003570,Girish,Chadha,50.0,Warangal,2020-05-15,90600.0,2020,5,15,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
CUST003571,Nidhi,Sheth,34.0,Bengaluru,2021-02-05,117600.0,2021,2,5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
CUST003572,Ethan,Som,55.0,Ahmedabad,2020-07-29,158000.0,2020,7,29,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
CUST003573,Siddharth,Bains,42.0,Bhopal,2020-11-20,19700.0,2020,11,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CUST003574,Dalbir,Ganesan,41.0,Jodhpur,2020-12-09,17000.0,2020,12,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
